,0
117,0.9757470277915179
118,0.975603077663878
119,0.9755121267838697
120,0.9753826380316967
121,0.9753012218186452
122,0.9751809991823905
123,0.9751057912993766
124,0.9749840865797029
125,0.9749082073677292
126,0.9747804938307735
127,0.9747009887471374
128,0.9745624793042678
129,0.9744762688456484
130,0.9743248747955254
131,0.9742305682655154
132,0.974068271862228
133,0.9739671368653477
134,0.9738030817600764
135,0.973700844027824
136,0.9735386463857268
137,0.9734375879196288
138,0.9732872668467142
139,0.9731937825487832
140,0.9730594361139603
141,0.9729761641843175
142,0.9728539620864362
143,0.9727785698261637
144,0.9726730416540279
145,0.9726085663641186
146,0.9725246003372691
147,0.9724742079514255
148,0.9724109251640354
149,0.9723740266190449
150,0.9723309786531377
151,0.9723072317667921
152,0.9722811752452833
153,0.9722684243609157
154,0.9722607213156709
155,0.9722597682867625
156,0.9722622072302599
157,0.9722677490862148
158,0.9722712596122752
159,0.9722775250497288
160,0.9722843108143906
161,0.9722927890814567
162,0.9722954202296691
163,0.9723014694178631
164,0.9723028540662808
165,0.9723083935197282
166,0.9723127030377962
167,0.9723204168480034
168,0.972329596799136
169,0.9723408111020733
170,0.9723614996248336
171,0.9723804677018144
172,0.9724099011345029
173,0.9724349445881589
174,0.9724748001162845
175,0.9725069197160214
176,0.972552118655546
177,0.9725880387509541
178,0.9726392822946894
179,0.9726793961520314
180,0.9727338555784435
181,0.972776235246185
182,0.9728354518492507
183,0.9728810151460279
184,0.9729537494975533
185,0.9730078939667972
186,0.9730945072759909
187,0.9731573529274921
188,0.9732549425357397
189,0.9733246006123741
190,0.9734206168737137
191,0.9734891441659208
192,0.9735702850548894
193,0.9736293829160597
194,0.9736821150657036
195,0.9737233225756864
196,0.9737311003957569
197,0.9737439958986994
198,0.9737117177305896
199,0.973699454116944
200,0.9736404226496734
201,0.973611391189194
202,0.9735389779749526
203,0.9735014217247135
204,0.9734318838187831
205,0.9733959436847358
206,0.9733325962588433
207,0.9733002612065094
208,0.973244327874792
209,0.9732163898598932
210,0.9731624013433562
211,0.9731353043268829
212,0.9730778412722275
213,0.9730480208294682
214,0.9729874839694267
215,0.9729551449635934
216,0.972889024983848
217,0.9728526969732642
218,0.9727803965213213
219,0.9727399079172953
220,0.9726560200800745
221,0.9726081473022324
222,0.9724995694481036
223,0.9724361504766417
224,0.9722922477897679
225,0.9722066236262916
226,0.9720264537823909
227,0.9719182024817717
228,0.9717014524036289
229,0.9715703276295335
230,0.9713168662898575
231,0.971162732569054
232,0.9708837435660124
233,0.9707136247063427
234,0.9704219130547889
235,0.9702438230447008
236,0.9699499078125214
237,0.969770397647561
238,0.9694838553779589
239,0.9693088751492555
240,0.9690360661270883
241,0.9688695507785711
242,0.9686072172855902
243,0.9684470816747545
244,0.9681912382752491
245,0.968035060304908
246,0.9677871606381665
247,0.9676359644664158
248,0.9673968069662007
249,0.967251178572373
250,0.9670208800653142
251,0.9668807812285852
252,0.9666708497469927
253,0.9665436499567246
254,0.9663592123486914
255,0.9662483906084298
256,0.9660946950297015
257,0.9660036906511656
258,0.9658829560469446
259,0.9658131958058801
260,0.9657262816882107
261,0.9656782718751117
262,0.9656309112064262
263,0.9656081589366355
264,0.9656139220970622
265,0.9656250222715814
266,0.965692033930762
267,0.9657420826968187
268,0.9658619093325902
269,0.9659454190059981
270,0.9661146142630358
271,0.9662294253161756
272,0.9664495276089049
273,0.9665966855775678
274,0.9668683732187882
275,0.9670483324943306
276,0.9673689832504129
277,0.96758005746284
278,0.9679486660795528
279,0.9681902428869222
280,0.9686093899473702
281,0.968883179019158
282,0.9693484288404588
283,0.9696516864599058
284,0.9701614471508246
285,0.9704932314336856
286,0.9710383102181565
287,0.9713927406943288
288,0.9719580582282712
289,0.9723255358018585
290,0.9729077990925983
291,0.9732861918414187
292,0.973884360282623
293,0.9742731223453373
294,0.9748839937411706
295,0.9752810712835711
296,0.9759061101412225
297,0.9763123618698428
298,0.9769461398191838
299,0.9773579524101341
300,0.9779950784601973
301,0.9784088709449582
302,0.9790355446036989
303,0.9794424505767665
304,0.9800359842293258
305,0.9804215660399838
306,0.9809670953691356
307,0.9813218922797745
308,0.9818050699301302
309,0.9821200223117506
310,0.982543886523977
311,0.98282102735076
312,0.983192810704783
313,0.9834368226199179
314,0.9837507999016942
315,0.9839579282736891
316,0.9842058308810785
317,0.9843706736875217
318,0.9845488748835317
319,0.984668994308243
320,0.9847729130840644
321,0.9848452818645627
322,0.9848672685680133
323,0.9848869816951
324,0.9848238535985454
325,0.9847888521722747
326,0.9846391056815228
327,0.9845483265496372
328,0.9843227497495411
329,0.9841830745253978
330,0.9838945035139224
331,0.9837140687921088
332,0.9833619046974182
333,0.9831402905084549
334,0.9827213224974938
335,0.9824564460566934
336,0.9819665938151108
337,0.9816559058233494
338,0.9810875492892908
339,0.9807260779065641
340,0.9800819807718386
341,0.9796715842010436
342,0.9789559762825262
343,0.9784994593501246
344,0.9777312871532852
345,0.9772407526321538
346,0.9764533434420406
347,0.9759500030427848
348,0.9751597007148939
349,0.9746539577644646
350,0.9738814559549634
351,0.973386423646167
352,0.9726368613490833
353,0.9721556672793215
354,0.9714191752655882
355,0.9709453538359855
356,0.9702264841740182
357,0.9697630255225903
358,0.9690697174447855
359,0.9686219064650724
360,0.9679552180342397
361,0.9675240392763397
362,0.966893608907226
363,0.9664854610933674
364,0.9658954484831083
365,0.9655130404083535
366,0.9649622886677109
367,0.9646048516726676
368,0.9640930381699608
369,0.9637604364054168
370,0.9632761298150334
371,0.962961110408801
372,0.9624970141213456
373,0.9621950000517389
374,0.9617511888508165
375,0.9614622861551432
376,0.9610444024775786
377,0.960772131585925
378,0.9603791443916231
379,0.9601226325852096
380,0.9597597360838533
381,0.9595222934505387
382,0.9591858326215073
383,0.9589651236820116
384,0.9586593907517403
385,0.9584581989041685
386,0.9581850570266747
387,0.9580046313976397
388,0.9577535673728776
389,0.9575872662182158
390,0.9573536688290227
391,0.9571983865672828
392,0.9569801173254454
393,0.9568344013087852
394,0.9566278076565202
395,0.9564893989504916
396,0.9563020268487303
397,0.9561759587839509
398,0.9560082766679617
399,0.9558949297431861
400,0.9557441727122967
401,0.9556417098289713
402,0.9555176159848862
403,0.9554320018290806
404,0.9553322444694914
405,0.9552617919433053
406,0.9551909956461242
407,0.9551386649337883
408,0.9551020301102725
409,0.9550714058443228
410,0.9550684129550111
411,0.9550592520438076
412,0.9550983091396668
413,0.9551160003383501
414,0.9551974349875796
415,0.9552420845824889
416,0.9553685982382579
417,0.9554418315295015
418,0.9556203438055899
419,0.9557266768226118
420,0.9559690029586272
421,0.9561161852189464
422,0.9564274334802885
423,0.9566188361469328
424,0.9570011091302074
425,0.9572380635989974
426,0.9576806465224796
427,0.9579562549946555
428,0.9584377431442127
429,0.9587384078006361
430,0.9592417154958701
431,0.9595566124611427
432,0.9600755013810497
433,0.9604009551438004
434,0.9609220725937291
435,0.9612497652985664
436,0.9617765036912725
437,0.9621086235741176
438,0.9626394481122886
439,0.9629749224181793
440,0.9635091348372902
441,0.9638474576110699
442,0.9643819105597129
443,0.9647210491769935
444,0.96524040472037
445,0.965570657700739
446,0.9660659550952192
447,0.966381614090307
448,0.966846248794986
449,0.9671430121990157
450,0.9675763597167105
451,0.9678534365357393
452,0.9682633358532842
453,0.9685255591657109
454,0.9689178194578322
455,0.9691688255647335
456,0.9695545238247134
457,0.9698014835316745
458,0.9701825355832202
459,0.9704267964384535
460,0.9707896506847271
461,0.9710225283303555
462,0.9713471869100152
463,0.9715558313839725
464,0.9718226585421065
465,0.971994534750352
466,0.972201480078723
467,0.9723353883672345
468,0.9724904034465061
469,0.9725914957192522
470,0.9727173184995052
471,0.9727998517442046
472,0.9729280174620631
473,0.9730119007079946
474,0.973157417804079
475,0.9732519909197602
476,0.9734261963841775
477,0.9735385752011946
478,0.9737344833461807
479,0.9738602341672382
480,0.9740716277171279
481,0.9742066243566466
482,0.9744305471310625
483,0.9745728029571594
484,0.974816674897684
485,0.974971044108731
486,0.9752496808726648
487,0.9754258298044065
488,0.9757455811141541
489,0.9759477329191935
490,0.9763056849477549
491,0.976532084743327
492,0.9769189330081298
493,0.9771638619118804
494,0.9775677893586523
495,0.9778239287670524
496,0.978232078372176
497,0.9784914194902457
498,0.9788930253048468
499,0.979148717562668
500,0.9620491039548235
501,0.9510575056608297
502,0.944231752285095
503,0.9398749887141981
504,0.9372952081129269
505,0.9356453710702582
506,0.9347932978593902
507,0.9342432630182862
508,0.9340935617880894
509,0.933991551645656
510,0.9341297611801536
511,0.9342119373209594
512,0.9344651132120091
513,0.9346213784769472
514,0.9349004051849225
515,0.9350738883976519
516,0.935337212986746
517,0.9355013993867056
518,0.9357349546372733
519,0.9358808749632809
520,0.9360871478211698
521,0.9362163690585329
522,0.9364023189201163
523,0.9365194669285466
524,0.9366882281751456
525,0.9367953509858048
526,0.9369400153531083
527,0.9370325993157333
528,0.9371337525806659
529,0.937199210866511
530,0.937248774689429
531,0.9372818403986314
532,0.937287220530969
533,0.9372925280439407
534,0.9372675490326315
535,0.937253880393938
536,0.9372065166007248
537,0.9371787659131546
538,0.9371117042484601
539,0.9370713362036018
540,0.936979851128682
541,0.9369237054169818
542,0.9368083903655154
543,0.9367367874967926
544,0.936608512489429
545,0.9365282975940615
546,0.9363991351592856
547,0.9363178072916316
548,0.9361980130696537
549,0.936122136588107
550,0.9360136294776396
551,0.9359446634262775
552,0.9358380342336429
553,0.9357702471664195
554,0.9356563439815868
555,0.9355838765586277
556,0.9354700002490607
557,0.9353975608807765
558,0.9352976235351048
559,0.9352340996846353
560,0.9351510079156516
561,0.935098210300577
562,0.9350353922712875
563,0.9349952845678168
564,0.9349482946475716
565,0.9349178918647948
566,0.9348877363426298
567,0.9348677728552842
568,0.9348524469340908
569,0.934841785730127
570,0.9348486320225532
571,0.934851941457544
572,0.9348839486712386
573,0.9349031413664205
574,0.9349535794181041
575,0.9349844441923657
576,0.9350424456208415
577,0.9350780271460166
578,0.9351416662900577
579,0.9351806332778837
580,0.9352545662012172
581,0.9352999175074892
582,0.9353890917489812
583,0.9354441388350521
584,0.9355507103866063
585,0.935616866244661
586,0.9357334226816283
587,0.9358058750451378
588,0.9359186343923164
589,0.9359886413274168
590,0.9360866777240796
591,0.9361473015688928
592,0.9362285154134857
593,0.9362782265455758
594,0.936354674393365
595,0.9364008899443936
596,0.9364828480195929
597,0.9365321694323048
598,0.9366158889446607
599,0.9366660473869614
600,0.9367338750011337
601,0.9367736672886585
602,0.9368131158485188
603,0.9368346281712353
604,0.9368305157067071
605,0.9368243975685083
606,0.9367790449857999
607,0.9367468648193943
608,0.9366554892705328
609,0.9365940021948304
610,0.9364621241632501
611,0.9363745518927137
612,0.9362122308901945
613,0.9361049036573758
614,0.93592678368401
615,0.9358089501891548
616,0.9356261564465005
617,0.9355048520159249
618,0.93532178930258
619,0.9351998264965622
620,0.9350104315847583
621,0.9348841111250124
622,0.9346805805696365
623,0.9345449607941085
624,0.934334773103366
625,0.9341945486653126
626,0.933986165161396
627,0.9338467597507182
628,0.933643861647243
629,0.9335077542460349
630,0.9333094500175385
631,0.9331762133248085
632,0.9329821654405848
633,0.9328515780386575
634,0.9326674563871277
635,0.9325433179020668
636,0.9323665254500222
637,0.9322473908700116
638,0.9320688973156684
639,0.9319490240122082
640,0.9317620523538563
641,0.9316369077475333
642,0.9314519534052593
643,0.9313281220861168
644,0.9311602380807475
645,0.9310473209681706
646,0.9309049634082192
647,0.9308081979746992
648,0.930681233321162
649,0.9305942017492628
650,0.9304843283292077
651,0.9304083167259487
652,0.930319250765553
653,0.9302567492613973
654,0.9301873226568257
655,0.930137569452136
656,0.9300766529684327
657,0.9300326290540951
658,0.9299729138290543
659,0.9299298934965771
660,0.9298763398553616
661,0.9298373877951984
662,0.9298028164945279
663,0.9297761106943818
664,0.9297661399116952
665,0.9297554552378275
666,0.9297615132006349
667,0.9297613356398975
668,0.9297745192891116
669,0.929779173340673
670,0.9298014433088148
671,0.9298122411172434
672,0.929849507136654
673,0.9298700467134677
674,0.9299190729010596
675,0.9299472150853716
676,0.9300011604389171
677,0.9300325201096036
678,0.9300856982417434
679,0.9301165734133746
680,0.9301717765544925
681,0.9302038224215905
682,0.9302733341594323
683,0.9303145640697421
684,0.9304008251303509
685,0.9304528494880007
686,0.9305537671195209
687,0.9306150678196585
688,0.9307351624467362
689,0.930808635430093
690,0.9309605636810978
691,0.9310542853910881
692,0.9312428999794972
693,0.931359841503559
694,0.9315737128060753
695,0.9317067035842852
696,0.9319335458942168
697,0.9320749845493123
698,0.9323179968015266
699,0.9324699083998979
700,0.9327359949821616
701,0.9329028576033153
702,0.93318972679069
703,0.933370203848639
704,0.9336686873782845
705,0.9338568376093402
706,0.934173439307507
707,0.9343731231394893
708,0.9347185790615592
709,0.9349366774296477
710,0.935301701753587
711,0.9355322623966481
712,0.9359022582522359
713,0.936135998672645
714,0.9365081449097717
715,0.9367434530626335
716,0.9371251252108755
717,0.937366839468683
718,0.9377557423852443
719,0.9380024017967186
720,0.938403236963494
721,0.9386579005903273
722,0.9390781546509351
723,0.9393456316714991
724,0.9397828844353683
725,0.9400615804216476
726,0.9405040230746424
727,0.9407864037248611
728,0.9412215222805386
729,0.9414997833612625
730,0.9419251993338272
731,0.9421977619470372
732,0.9426121610213157
733,0.9428779961871449
734,0.9432699003456197
735,0.9435216559582078
736,0.943899551490849
737,0.9441424354265439
738,0.9445281338278404
739,0.9447757966115548
740,0.9451644844450374
741,0.9454138688397689
742,0.9457927962962167
743,0.9460358231388681
744,0.9463971723241367
745,0.9466289000543563
746,0.9469727002764322
747,0.9471933792380925
748,0.9475039294802766
749,0.94770375928444
750,0.947964081602309
751,0.9481322876411755
752,0.9483628019538695
753,0.9485124404776103
754,0.9487344627976865
755,0.9488788386739149
756,0.9490949606846575
757,0.9492354717143426
758,0.949443784909521
759,0.9495791711952136
760,0.9497865296783995
761,0.9499209770051902
762,0.9501162163510714
763,0.9502425097198599
764,0.9504131111554266
765,0.9505234053020987
766,0.9506666211457001
767,0.9507590066990889
768,0.9508844489142579
769,0.950965057421204
770,0.9510847511972312
771,0.9511612834319509
772,0.9512746882581682
773,0.9513468267954427
774,0.9514514894430492
775,0.9515179207007384
776,0.9516186634111176
777,0.9516826219023794
778,0.9517709396162064
779,0.9518271572962804
780,0.9518868225330117
781,0.9519252798596356
782,0.9519580559486677
783,0.9519798890318946
784,0.9519863018237367
785,0.9519917162677516
786,0.9519800269188107
787,0.9519742493291029
788,0.9519445837609264
789,0.9519274540758073
790,0.951882135767576
791,0.951854979724533
792,0.9518057835198384
793,0.9517761507984084
794,0.9517085923528859
795,0.9516671410712524
796,0.9515674199133138
797,0.951505486978901
798,0.9513765304743291
799,0.9512961525174007
800,0.9511415766750814
801,0.9510448820796497
802,0.950858308492341
803,0.9507413870586061
804,0.9505448389126304
805,0.9504217894065409
806,0.9502321415997531
807,0.9501136023063667
808,0.9499245860059097
809,0.9498067789496722
810,0.9496186656060178
811,0.9495017691806423
812,0.9493200860092899
813,0.9492076015254437
814,0.9490265975695026
815,0.9489149172828688
816,0.9487320382661807
817,0.9486194102595392
818,0.9484470605193693
819,0.9483413540761425
820,0.9481898427821895
821,0.9480975709580741
822,0.9479623094307759
823,0.9478802702717581
824,0.9477673455927107
825,0.9476994084535174
826,0.9476249191098586
827,0.9475814166646142
828,0.9475328841721251
829,0.9475058575594155
830,0.9474811731002469
831,0.9474694080607484
832,0.9474762589440022
833,0.9474848339240076
834,0.9475073064081024
835,0.9475260167856616
836,0.9475662094697551
837,0.9475965890313653
838,0.9476611647019715
839,0.947707601339324
840,0.9477856218950824
841,0.9478410417507234
842,0.9479257999502193
843,0.9479861321168228
844,0.9480856359292119
845,0.9481558718343246
846,0.9482516433457759
847,0.9483199718408037
848,0.9483991784756906
849,0.9484574485338634
850,0.9485334696259191
851,0.9485900025891838
852,0.9486547607408917
853,0.9487044572470068
854,0.9487409556826611
855,0.948772886411464
856,0.948787665852791
857,0.9488059598543903
858,0.9487962915176316
859,0.9487992311494571
860,0.948750142312259
861,0.9487280198016393
862,0.9486363748010976
863,0.9485873201781412
864,0.9484547019264401
865,0.9483797667782186
866,0.9482016205474213
867,0.9480979759825169
868,0.9478618045259759
869,0.9477215348713282
870,0.9474383822586121
871,0.9472684289079305
872,0.9469508198368148
873,0.9467591248203249
874,0.9464116329951239
875,0.9462008715830577
876,0.9458441249930294
877,0.9456274003152878
878,0.9452691887857605
879,0.9450512290144106
880,0.9446941765336248
881,0.9444764839351767
882,0.9441325378412909
883,0.9439228472393324
884,0.943601937906817
885,0.9434064552384899
886,0.9431020650531363
887,0.9429168415097994
888,0.9426373499015173
889,0.9424678310514896
890,0.9422140951307179
891,0.9420609126210473
892,0.94181742149201
893,0.9416708762375448
894,0.9414475890461796
895,0.9413140029083328
896,0.9411231687651723
897,0.9410104018641012
898,0.9408488498304114
899,0.9407548685949476
900,0.940632114181877
901,0.940562982876767
902,0.940483075605352
903,0.9404414812625909
904,0.9404003835145708
905,0.9403836278497665
906,0.9403932386548807
907,0.9404089385741181
908,0.9404656653196544
909,0.940511411163043
910,0.9406134687015443
911,0.940688017693322
912,0.94084011684725
913,0.9409465275574612
914,0.9411341847117142
915,0.9412631715223575
916,0.9414753739978162
917,0.9416200750383903
918,0.941852521353866
919,0.9420102597956247
920,0.9422479971675773
921,0.942409372158812
922,0.9426439904839888
923,0.9428037592663587
924,0.9430317868851675
925,0.94318764721133
926,0.943391657864531
927,0.9435325739368727
928,0.9437186445386552
929,0.9438482542193722
930,0.9440186845076353
931,0.9441383787365456
932,0.9442911756605078
933,0.9443995694955686
934,0.9445501254781143
935,0.9446570159398291
936,0.9447928294245496
937,0.9448903199171191
938,0.9449957014850654
939,0.9450738516523388
940,0.9451481704742185
941,0.9452066778375167
942,0.9452387981013792
943,0.9452704698491959
944,0.9452587293602965
945,0.9452625399825892
946,0.9452115836281926
947,0.9451903871693829
948,0.9450859236302189
949,0.9450306085001402
950,0.9448776345994143
951,0.944791324715432
952,0.944591982146689
953,0.9444760576744339
954,0.94422321535494
955,0.9440731417525774
956,0.943782795399245
957,0.9436086941599221
958,0.943292738904325
959,0.9431021591747861
960,0.9427677534040371
961,0.9425650482154723
962,0.9422368053341973
963,0.9420377103394919
964,0.9417225441141934
965,0.9415312770520408
966,0.9412349234558031
967,0.9410552843217126
968,0.9407881616681478
969,0.9406267681681828
970,0.9403772437281754
971,0.9402268640127649
972,0.9399849620915341
973,0.9398392736655075
974,0.9396010083711563
975,0.9394574807372649
976,0.9392103242960426
977,0.9390609116802343
978,0.9388128469733469
979,0.9386624378421864
980,0.938427320875706
981,0.9382846855598788
982,0.9380622672762419
983,0.9379270632573006
984,0.9377227510802135
985,0.9375985369316922
986,0.9374168599622758
987,0.9373063681589432
988,0.9371465509272603
989,0.9370493996738675
990,0.9369216547702555
991,0.9368442405923348
992,0.9367474570853352
993,0.9366892049965484
994,0.9366282380798944
995,0.9365922124985202
996,0.9365690864693541
997,0.9365566461982082
998,0.9365562664083151
999,0.9365579603157641
1000,0.9092630805555235
1001,0.8915892044494382
1002,0.8802429959687211
1003,0.8729840701537858
1004,0.8683185845096772
1005,0.8653326344997924
1006,0.863369874935763
1007,0.8621065286046217
1008,0.8612100788646336
1009,0.8606274650129472
1010,0.8601367071306517
1011,0.8598139199474141
1012,0.8594775791682825
1013,0.8592540826954438
1014,0.8589668432402779
1015,0.8587751736689577
1016,0.8585112730032919
1017,0.8583349181243342
1018,0.8580835574291896
1019,0.8579155137317115
1020,0.8576673526518174
1021,0.8575017027607081
1022,0.8572552737110875
1023,0.8570910268420562
1024,0.8568432794671756
1025,0.8566785235117286
1026,0.8564354141528125
1027,0.8562738447189968
1028,0.8560355078880317
1029,0.8558773242883828
1030,0.8556438221332687
1031,0.8554890572653884
1032,0.8552658588358774
1033,0.8551182329679462
1034,0.854897745935669
1035,0.854752414356805
1036,0.8545319324995913
1037,0.8543873320840847
1038,0.8541582691365994
1039,0.8540088485228741
1040,0.8537700085403537
1041,0.8536149099459068
1042,0.8533655224522775
1043,0.8532041218360769
1044,0.8529486966219926
1045,0.8527838256975362
1046,0.852548808531378
1047,0.8523972694103383
1048,0.8521807953589822
1049,0.8520413221485295
1050,0.8518499847914867
1051,0.8517267812875134
1052,0.8515705908106681
1053,0.8514700241121507
1054,0.8513356147597821
1055,0.851249147888881
1056,0.8511485232313691
1057,0.8510838796678446
1058,0.8509994411673053
1059,0.8509453232738653
1060,0.8508773517315086
1061,0.8508339648506004
1062,0.850785216695361
1063,0.850754401646435
1064,0.8507162624238946
1065,0.8506925955713845
1066,0.8506718156400045
1067,0.8506597457094701
1068,0.8506444646855801
1069,0.8506365093869588
1070,0.8506245608171612
1071,0.8506193869577963
1072,0.850607398094289
1073,0.8506028055592294
1074,0.8505790892057525
1075,0.8505674176608209
1076,0.8505417782168996
1077,0.8505291572391307
1078,0.8505027317038139
1079,0.8504897355129564
1080,0.8504777479781879
1081,0.8504740777314218
1082,0.8504827960411988
1083,0.8504925035120268
1084,0.8505221647559864
1085,0.8505454865126209
1086,0.8505938091923231
1087,0.8506293251298056
1088,0.850680627804031
1089,0.8507183773742407
1090,0.8507762930117828
1091,0.8508186153159691
1092,0.8508822436586364
1093,0.8509285906338
1094,0.8509876255923275
1095,0.8510313846914231
1096,0.8510891356980604
1097,0.8511324364575265
1098,0.8511777600911994
1099,0.8512134230176821
1100,0.8512543320275465
1101,0.8512875350013017
1102,0.8513272052730916
1103,0.8513599062054293
1104,0.8514043044029627
1105,0.8514401722710598
1106,0.8515038449933632
1107,0.851552052584546
1108,0.8516381590048292
1109,0.851700616524969
1110,0.851820243306577
1111,0.8519040086790514
1112,0.8520566323599466
1113,0.8521613627660519
1114,0.8523395455924452
1115,0.8524606177986288
1116,0.8526618033934491
1117,0.8527977906756594
1118,0.8530039089052691
1119,0.8531433796391833
1120,0.8533497107387272
1121,0.853489673379435
1122,0.8536793921599877
1123,0.8538090513105158
1124,0.8539826181516416
1125,0.8541021787821724
1126,0.8542572008578758
1127,0.8543650741449595
1128,0.8545078484281884
1129,0.854607964944
1130,0.8547434741649865
1131,0.8548389871679444
1132,0.854961637475387
1133,0.855048888711775
1134,0.855158824855956
1135,0.8552378871228737
1136,0.8553350941745015
1137,0.8554059221381612
1138,0.8555002444245188
1139,0.8555690948582529
1140,0.8556571820573463
1141,0.8557219576883961
1142,0.8558048373309597
1143,0.855866140166566
1144,0.8559321639077573
1145,0.8559827154098598
1146,0.8560224931741657
1147,0.8560564052830445
1148,0.8560517833631242
1149,0.8560576717447886
1150,0.8559939827206956
1151,0.8559624765999093
1152,0.8558339674949202
1153,0.8557614410387595
1154,0.8555603911575512
1155,0.8554416487094094
1156,0.8551892879263866
1157,0.8550376931842416
1158,0.854739318209132
1159,0.8545578672419099
1160,0.8542425618108075
1161,0.8540497553795262
1162,0.8537216529055275
1163,0.8535200593763373
1164,0.8531982464762853
1165,0.8530001385081785
1166,0.8526775866435111
1167,0.8524785435335234
1168,0.852159781785263
1169,0.8519626970344866
1170,0.851647302680406
1171,0.8514520373420151
1172,0.851139787714563
1173,0.8509461746734034
1174,0.8506522345427604
1175,0.8504701596731566
1176,0.8501956530293414
1177,0.8500257721498993
1178,0.849778909642617
1179,0.8496266457035718
1180,0.849393345743882
1181,0.8492496521335751
1182,0.8490392709927089
1183,0.8489102474444933
1184,0.8487143052014189
1185,0.8485945765975261
1186,0.8484169517897986
1187,0.8483089458474883
1188,0.8481436361607975
1189,0.8480434692802546
1190,0.8478973765370981
1191,0.8478092196842705
1192,0.8476874168559846
1193,0.8476144823808108
1194,0.8475209757167339
1195,0.847465619787407
1196,0.8474099043121958
1197,0.8473784791690001
1198,0.8473521754380647
1199,0.8473393909478638
1200,0.8473471094527562
1201,0.8473561929551552
1202,0.8473851381912513
1203,0.8474079600742122
1204,0.8474582016930494
1205,0.8474949338054848
1206,0.8475542381655501
1207,0.8475970875585959
1208,0.847677824118417
1209,0.8477346616256849
1210,0.8478321577795066
1211,0.8479000799770089
1212,0.8480122225058614
1213,0.8480897499276545
1214,0.848215876341953
1215,0.848302691539594
1216,0.8484274456801327
1217,0.8485136087013253
1218,0.8486309882259999
1219,0.8487127892919375
1220,0.8488153130682712
1221,0.8488878904247009
1222,0.8489800930396713
1223,0.8490464001774622
1224,0.8491174209750026
1225,0.8491703359720113
1226,0.8492279419774876
1227,0.849272344143576
1228,0.849321927473218
1229,0.8493611494560235
1230,0.849417273337514
1231,0.8494606265859899
1232,0.8495269779352518
1233,0.849576925578485
1234,0.8496600388500863
1235,0.8497207695398853
1236,0.8498136701197865
1237,0.8498808475823415
1238,0.849982981443959
1239,0.8500561291290468
1240,0.8501623081776241
1241,0.8502381227865127
1242,0.8503436471469822
1243,0.8504190689916734
1244,0.8505269572414198
1245,0.8506039143631663
1246,0.8507176403998177
1247,0.850798236153323
1248,0.850926400970028
1249,0.8510160349158197
1250,0.851154700452318
1251,0.8512508880808517
1252,0.8514106196497139
1253,0.8515200139793175
1254,0.8517077624278899
1255,0.8518349144656966
1256,0.8520507436285898
1257,0.8521955539534999
1258,0.8524396247869535
1259,0.8526023033901372
1260,0.8528772862582302
1261,0.8530595985813465
